person	personLabel	SALproposedLabel	SALproposed	SALsignatorypersonalLabel	SALsignatorypersonal	SALsignatorygeneralLabel	SALsignatorygeneral	RAIproposed	RAIproposedLabel	RAIseconded	RAIsecondedLabel	date
https://beyond-notability.wikibase.cloud/entity/Q709	Kathleen Mary Kenyon	Tessa Verney Wheeler	https://beyond-notability.wikibase.cloud/entity/Q145	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869							1936-10-22T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q709	Kathleen Mary Kenyon	Tessa Verney Wheeler	https://beyond-notability.wikibase.cloud/entity/Q145	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1936-10-22T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q709	Kathleen Mary Kenyon	Tessa Verney Wheeler	https://beyond-notability.wikibase.cloud/entity/Q145	John Francis Nichols	https://beyond-notability.wikibase.cloud/entity/Q1535							1936-10-22T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q709	Kathleen Mary Kenyon	Tessa Verney Wheeler	https://beyond-notability.wikibase.cloud/entity/Q145	John Winter Crowfoot	https://beyond-notability.wikibase.cloud/entity/Q1666							1936-10-22T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q709	Kathleen Mary Kenyon	Tessa Verney Wheeler	https://beyond-notability.wikibase.cloud/entity/Q145	Anthony William George Lowther	https://beyond-notability.wikibase.cloud/entity/Q1866							1936-10-22T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Louis Colville Gray Clarke	https://beyond-notability.wikibase.cloud/entity/Q179							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Winifred Lamb	https://beyond-notability.wikibase.cloud/entity/Q238							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Oliver Henry North	https://beyond-notability.wikibase.cloud/entity/Q1546							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	John Grahame Douglas Clark	https://beyond-notability.wikibase.cloud/entity/Q1672							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Reginald Allender Smith	https://beyond-notability.wikibase.cloud/entity/Q1773							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q863	Dorothy Annie Elizabeth Garrod	Osbert Guy Stanhope Crawford	https://beyond-notability.wikibase.cloud/entity/Q148	Henry Balfour	https://beyond-notability.wikibase.cloud/entity/Q1857							1936-10-24T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Richard Wyatt Hutchinson	https://beyond-notability.wikibase.cloud/entity/Q121							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Louis Colville Gray Clarke	https://beyond-notability.wikibase.cloud/entity/Q179							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Edgar John Forsdyke	https://beyond-notability.wikibase.cloud/entity/Q239							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Alan John Bayard Wace	https://beyond-notability.wikibase.cloud/entity/Q247							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q876	Sylvia Benton	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298	Walter Abel Heurtley	https://beyond-notability.wikibase.cloud/entity/Q1865							1936-11-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Robin George Collingwood	https://beyond-notability.wikibase.cloud/entity/Q135							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	John William Robinson Parker	https://beyond-notability.wikibase.cloud/entity/Q1634							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Arthur Maurice Woodward	https://beyond-notability.wikibase.cloud/entity/Q1642							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	Philip Corder	https://beyond-notability.wikibase.cloud/entity/Q1850							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q875	Mary Kitson Clark	John Nowell Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q112	John Lamplugh Kirk	https://beyond-notability.wikibase.cloud/entity/Q1864							1937-03-11T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Claude Jenkins	https://beyond-notability.wikibase.cloud/entity/Q143							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	David Herbert Somerset Cranage	https://beyond-notability.wikibase.cloud/entity/Q188							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Harold St George Gray	https://beyond-notability.wikibase.cloud/entity/Q259							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Courtenay Arthur Ralegh Radford	https://beyond-notability.wikibase.cloud/entity/Q261							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Gordon McNeil Rushforth	https://beyond-notability.wikibase.cloud/entity/Q277							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Herbert Henry Edmund Craster	https://beyond-notability.wikibase.cloud/entity/Q375							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Aymer Vallance	https://beyond-notability.wikibase.cloud/entity/Q49							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Harry Tapley-Soper	https://beyond-notability.wikibase.cloud/entity/Q1524							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Alfred Trego Butler	https://beyond-notability.wikibase.cloud/entity/Q1854							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Ettwell Augustine Bracher Barnard	https://beyond-notability.wikibase.cloud/entity/Q1861							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q874	Frances Rose-Troup	Alexander Hamilton Thompson	https://beyond-notability.wikibase.cloud/entity/Q180	Arthur E????	https://beyond-notability.wikibase.cloud/entity/Q1862							1937-11-25T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Louis Colville Gray Clarke	https://beyond-notability.wikibase.cloud/entity/Q179							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Ellis Hovell Minns	https://beyond-notability.wikibase.cloud/entity/Q242							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Miles Crawford Burkitt	https://beyond-notability.wikibase.cloud/entity/Q244							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Alan John Bayard Wace	https://beyond-notability.wikibase.cloud/entity/Q247							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	José Maria de Navarro	https://beyond-notability.wikibase.cloud/entity/Q262							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Vere Gordon Childe	https://beyond-notability.wikibase.cloud/entity/Q298							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Herbert John Fleure	https://beyond-notability.wikibase.cloud/entity/Q304							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	John Winter Crowfoot	https://beyond-notability.wikibase.cloud/entity/Q1666							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Harold John Edward Peake	https://beyond-notability.wikibase.cloud/entity/Q1781							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	Henry Balfour	https://beyond-notability.wikibase.cloud/entity/Q1857							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q870	Gertrude Caton-Thompson	John Linton Myres	https://beyond-notability.wikibase.cloud/entity/Q45	George Davis Hornblower	https://beyond-notability.wikibase.cloud/entity/Q1860							1938-03-31T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Alfred William Clapham	https://beyond-notability.wikibase.cloud/entity/Q137							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Thomas Davies Pryce	https://beyond-notability.wikibase.cloud/entity/Q147							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Frederic George Kenyon	https://beyond-notability.wikibase.cloud/entity/Q159							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Charles Clay	https://beyond-notability.wikibase.cloud/entity/Q318							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Charles Reed Peers	https://beyond-notability.wikibase.cloud/entity/Q55							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Kathleen Mary Kenyon	https://beyond-notability.wikibase.cloud/entity/Q709							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Christopher Hawkes	https://beyond-notability.wikibase.cloud/entity/Q97							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Denis Alfred Jex Buxton	https://beyond-notability.wikibase.cloud/entity/Q1459							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	Alfred Trego Butler	https://beyond-notability.wikibase.cloud/entity/Q1854							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q868	Thalassa Mary Hencken	Robert Holland Martin	https://beyond-notability.wikibase.cloud/entity/Q869	David Alexander Edward Lindsay, 27th Earl of Crawford	https://beyond-notability.wikibase.cloud/entity/Q1855							1938-05-12T00:00:00Z
https://beyond-notability.wikibase.cloud/entity/Q867	Lily Frances Chitty	Joscelyn Plunket Bushe-Fox	https://beyond-notability.wikibase.cloud/entity/Q99	Mortimer Wheeler	https://beyond-notability.wikibase.cloud/entity/Q136							1938-10-20T00:00:00Z
